,Activity_Type,Date,Title,Distance,Calories,Time,Avg_HR,Max_HR,Aerobic_TE,Avg_Speed,Max_Speed,Total_Ascent,Total_Descent,Avg_Cadence,Max_Cadence,Normalized_Power,Training_Stress_Score,Max_Avg_Power(20min),Avg_Power,Max_Power,Total_Strokes,Min_Temp,Moving_Time,Elapsed_Time,Min_Elevation,Max_Elevation,Bike
634,Mountain Biking,2016-09-18 13:57:00,Caldaro Sulla Strada Del Vino,18.06,113.0,0 days 01:13:08,0,0,0.0,14.8,50.2,394,394,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,210,565,Rockhopper
635,Mountain Biking,2016-09-04 12:51:00,Praha 2-Nusle,30.26,206.0,0 days 01:45:44,0,0,0.0,17.2,44.7,208,205,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,242,Rockhopper
636,Mountain Biking,2016-08-20 10:42:00,Dolní Věstonice  - Lednice a zpet,49.07,3308.0,0 days 02:56:27,0,0,0.0,16.7,54.3,312,310,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,160,271,Rockhopper
637,Mountain Biking,2016-08-07 11:40:00,Po vyhlidkách Prahy 4,25.0,1724.0,0 days 02:00:19,0,0,0.0,12.5,67.6,315,322,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,272,Rockhopper
638,Mountain Biking,2016-07-29 12:07:00,Nový Hrad - Blansko,45.32,2762.0,0 days 02:21:27,0,0,0.0,19.2,55.7,876,881,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,265,545,Rockhopper
639,Mountain Biking,2016-07-28 14:34:00,ze Singlu domu,4.01,288.0,0 days 00:16:31,0,0,0.0,14.6,41.1,92,14,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,465,557,Rockhopper
640,Mountain Biking,2016-07-28 14:06:00,SingleTrail Moravsky kras - Okruh  3,6.03,431.0,0 days 00:25:59,0,0,0.0,13.9,34.4,117,118,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,466,580,Rockhopper
641,Mountain Biking,2016-07-28 12:16:00,SingleTrail Moravsky kras - Okruh 1,8.49,606.0,0 days 00:34:01,0,0,0.0,15.0,31.0,153,213,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,465,579,Rockhopper
642,Mountain Biking,2016-07-28 11:16:00,SingleTrail Moravsky kras - Okruh 2,8.86,624.0,0 days 00:34:52,0,0,0.0,15.2,30.6,162,159,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,487,585,Rockhopper
643,Mountain Biking,2016-07-28 10:46:00,na single,5.26,322.0,0 days 00:16:50,0,0,0.0,18.8,42.2,68,99,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,465,551,Rockhopper
644,Mountain Biking,2016-07-27 10:48:00,SingleTrail Moravsky kras - Okruh 2+1,25.84,1761.0,0 days 01:27:30,0,0,0.0,17.7,50.2,457,456,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,465,585,Rockhopper
645,Mountain Biking,2016-07-26 10:45:00,Kotvrdovice - Drnovice,48.36,3096.0,0 days 03:00:28,0,0,0.0,16.1,52.6,693,692,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,261,590,Rockhopper
646,Mountain Biking,2016-07-25 10:16:00,Skalni Mlyn - Adamov - Kotvrdovice,39.02,185.0,0 days 02:24:39,0,0,0.0,16.2,49.2,765,757,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,244,545,Rockhopper
647,Mountain Biking,2016-07-24 10:38:00,Kotvrdovice - Sloup - Skalni Mlyn,38.35,265.0,0 days 02:53:44,0,0,0.0,13.2,52.1,708,704,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,341,575,Rockhopper
648,Mountain Biking,2016-07-16 12:28:00,Babice 2016,31.1,2252.0,0 days 02:10:04,0,0,0.0,14.3,45.3,465,462,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,357,513,Rockhopper
649,Mountain Biking,2016-07-14 17:20:00,Podél Botiče a Vltavy,23.25,143.0,0 days 01:09:21,0,0,0.0,20.1,40.4,219,216,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,275,Rockhopper
650,Mountain Biking,2016-07-06 08:27:00,S Vodou,105.6,2124.0,0 days 07:10:32,0,0,0.0,14.7,59.7,1831,1831,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,468,Rockhopper
651,Mountain Biking,2016-07-04 15:07:00,Keltska stezka,36.58,2294.0,0 days 01:59:00,0,0,0.0,18.4,42.3,433,432,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,365,Rockhopper
652,Mountain Biking,2016-07-02 11:50:00,Kamýk,34.06,234.0,0 days 02:33:50,0,0,0.0,13.3,41.8,379,378,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,379,Rockhopper
653,Mountain Biking,2016-06-11 13:04:00,Karlštejn,72.13,4903.0,0 days 04:52:52,0,0,0.0,14.8,48.2,619,615,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,404,Rockhopper
654,Mountain Biking,2016-06-04 11:41:00,Okoř,51.4,3487.0,0 days 04:16:42,0,0,0.0,12.0,42.7,726,723,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,183,382,Rockhopper
655,Mountain Biking,2016-05-30 18:25:00,Kolem Botiče,21.82,1574.0,0 days 01:29:41,0,0,0.0,14.6,194.6,200,179,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,275,Rockhopper
656,Mountain Biking,2016-05-28 12:01:00,Prokopské Údolí,25.88,1811.0,0 days 01:56:00,0,0,0.0,13.4,40.6,226,268,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,320,Rockhopper
657,Mountain Biking,2016-04-03 14:18:00,K Racikovi,28.11,2065.0,0 days 02:12:17,0,0,0.0,12.7,35.4,245,206,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,303,Rockhopper
658,Mountain Biking,2015-10-04 11:50:00,Dolní Dunajovice Mikulov a zpět,23.15,1501.0,0 days 01:33:52,0,0,0.0,14.8,58.5,247,244,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,179,365,Rockhopper
659,Mountain Biking,2015-10-03 10:00:00,Strachotín Lednice a zpět,55.0,3785.0,0 days 03:31:23,0,0,0.0,15.6,47.0,289,291,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,154,291,Rockhopper
660,Mountain Biking,2015-10-02 11:46:00,Strachotín  Hustopeče a zpět,27.66,1865.0,0 days 02:08:55,0,0,0.0,12.9,47.4,250,249,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,157,290,Rockhopper
661,Mountain Biking,2015-09-13 15:27:00,S Martinem,3.42,258.0,0 days 00:20:52,0,0,0.0,9.8,21.9,191,16,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,411,596,Rockhopper
662,Mountain Biking,2015-09-02 17:38:00,Praha 2-Nusle,31.04,2114.0,0 days 01:50:51,0,0,0.0,16.8,37.8,208,213,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,182,307,Rockhopper
663,Mountain Biking,2015-08-28 16:06:00,Pec pod Sněžkou,18.53,1143.0,0 days 01:25:55,0,0,0.0,12.9,50.4,714,730,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
664,Mountain Biking,2015-08-23 18:14:00,Prokopské údolí,23.88,1541.0,0 days 01:22:32,0,0,0.0,17.4,44.4,211,248,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,328,Rockhopper
665,Mountain Biking,2015-08-21 13:23:00,Terebka-Šeberov,34.37,226.0,0 days 02:10:40,0,0,0.0,15.8,49.2,241,207,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,186,298,Rockhopper
666,Mountain Biking,2015-07-30 13:00:00,Terebka-Kunratice-Šeberov-Hostivař-Terebka,34.74,2211.0,0 days 01:46:38,0,0,0.0,19.5,47.2,262,274,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
667,Mountain Biking,2015-07-25 09:45:00,Praha - Kotce 2015,115.0,2617.0,0 days 06:15:00,0,0,0.0,18.4,0.0,1126,968,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
668,Mountain Biking,2015-07-19 10:57:00,Rovensko,35.57,2362.0,0 days 02:24:48,0,0,0.0,14.7,57.6,626,624,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
669,Mountain Biking,2015-07-17 11:35:00,Frýdecký okruh,21.92,1474.0,0 days 01:27:08,0,0,0.0,15.1,46.4,158,159,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
670,Mountain Biking,2015-07-16 12:10:00,Olešná,14.98,1053.0,0 days 00:52:56,0,0,0.0,17.0,38.5,80,77,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
671,Mountain Biking,2015-07-16 10:51:00,Skalický okruh,19.78,128.0,0 days 01:05:44,0,0,0.0,18.1,51.7,189,188,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
672,Mountain Biking,2015-07-15 10:58:00,Stará Hora,37.28,2437.0,0 days 02:13:24,0,0,0.0,16.8,40.0,339,344,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
673,Mountain Biking,2015-07-14 11:32:00,Hustopeče,13.24,897.0,0 days 00:58:25,0,0,0.0,13.6,39.4,145,145,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
674,Mountain Biking,2015-07-13 10:54:00,Modré Hory,30.85,1941.0,0 days 02:16:43,0,0,0.0,13.5,61.1,519,521,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
675,Mountain Biking,2015-07-03 12:56:00,Babice,31.59,2259.0,0 days 02:28:16,0,0,0.0,12.8,45.9,397,396,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
676,Mountain Biking,2015-06-29 17:27:00,Prokopské údolí-Řepy-Hvězda-Petřín,41.68,2679.0,0 days 02:12:42,0,0,0.0,18.8,51.3,396,399,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
677,Mountain Biking,2015-06-26 11:57:00,Florenc-ZOO-Holešovice,12.32,899.0,0 days 00:42:49,0,0,0.0,17.3,25.0,63,63,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,179,209,Rockhopper
678,Mountain Biking,2015-06-17 17:46:00,Kunratice-Brezany-Pruhonice,31.99,2235.0,0 days 02:12:22,0,0,0.0,14.5,35.8,260,225,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
679,Mountain Biking,2015-06-16 19:26:00,Kolem Vltavy s Karin,24.97,1424.0,0 days 01:28:44,0,0,0.0,16.9,32.2,101,59,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
680,Mountain Biking,2015-06-03 10:19:00,Vyšehrad-Břežany-Průhonice-Hostivař,47.76,3013.0,0 days 02:40:05,0,0,0.0,17.9,44.8,376,338,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
681,Mountain Biking,2015-05-29 11:35:00,T3 - Chyňava,39.36,2422.0,0 days 01:52:23,0,0,0.0,21.0,50.4,396,340,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
682,Mountain Biking,2015-05-22 15:33:00,Únětice - Terebka,19.4,1233.0,0 days 01:03:42,0,0,0.0,18.3,43.3,187,185,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
683,Mountain Biking,2015-05-22 12:23:00,Liboc  - Únětice ,10.58,634.0,0 days 00:32:58,0,0,0.0,19.3,54.9,102,173,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
684,Mountain Biking,2015-05-18 18:19:00,Zbraslav,24.92,1474.0,0 days 01:07:58,0,0,0.0,22.0,63.9,115,112,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
685,Mountain Biking,2015-05-10 09:50:00,Vestec,34.75,2342.0,0 days 01:54:10,0,0,0.0,18.3,33.4,244,248,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
686,Mountain Biking,2015-05-08 10:37:00,Horní Počernice  - Terebka,16.83,1088.0,0 days 01:01:09,0,0,0.0,16.5,34.7,110,166,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
687,Mountain Biking,2015-01-26 17:44:00,Horno Porno,20.08,1383.0,0 days 01:21:26,0,0,0.0,14.8,39.9,161,111,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
688,Mountain Biking,2014-10-26 15:29:00,Okolo Prahy,20.24,1273.0,0 days 01:03:01,0,0,0.0,19.3,38.0,119,117,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
689,Mountain Biking,2014-10-25 16:19:00,dojezd,5.82,371.0,0 days 00:18:29,0,0,0.0,18.9,36.9,43,66,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
690,Mountain Biking,2014-10-25 15:20:00,Hostivařská přehrada,18.04,121.0,0 days 00:55:40,0,0,0.0,19.4,34.1,150,150,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
691,Mountain Biking,2014-10-25 14:54:00,rozjezd,5.86,384.0,0 days 00:18:56,0,0,0.0,18.6,39.7,60,42,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
692,Mountain Biking,2014-10-08 16:16:00,Kolem Prahy,30.04,1921.0,0 days 01:41:56,0,0,0.0,17.7,38.9,180,180,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
693,Mountain Biking,2014-09-25 17:02:00,Petrovice,21.02,1453.0,0 days 01:12:30,0,0,0.0,17.4,37.0,183,184,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
694,Mountain Biking,2014-09-07 18:45:00,Horno Porno - Bažina,15.31,965.0,0 days 00:46:45,0,0,0.0,19.6,41.8,85,120,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
695,Mountain Biking,2014-09-05 14:55:00,Rovenská vyjížďka s Katkou a Jitkou,32.05,2142.0,0 days 02:00:23,0,0,0.0,16.0,48.8,455,451,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
696,Mountain Biking,2014-09-01 10:23:00,Praha - Kotce 2014,96.29,6158.0,0 days 05:20:56,0,0,0.0,18.0,43.3,935,818,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
697,Mountain Biking,2014-08-22 10:55:00,Hýskov - Bažina,58.49,3505.0,0 days 02:35:33,0,0,0.0,22.6,44.3,238,233,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
698,Mountain Biking,2014-08-21 14:42:00,Bažina - Hýskov,57.73,3506.0,0 days 02:34:00,0,0,0.0,22.5,57.9,261,276,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
699,Mountain Biking,2014-08-19 16:43:00,Prokopské údolí,39.09,2404.0,0 days 01:54:16,0,0,0.0,20.5,46.4,345,411,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
700,Mountain Biking,2014-08-18 16:16:00,Dejvice - Šárka - Letná - Vysočany - Bažina,43.4,2758.0,0 days 02:09:42,0,0,0.0,20.1,42.3,377,362,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
701,Mountain Biking,2014-08-17 18:29:00,Fahrrad mit Karin 2,16.73,1154.0,0 days 00:58:34,0,0,0.0,17.1,37.8,181,180,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
702,Mountain Biking,2014-08-16 11:18:00,Fahrrad mit Karin,35.96,242.0,0 days 01:57:53,0,0,0.0,18.3,32.7,115,119,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
703,Mountain Biking,2014-08-15 17:58:00,Kolem a kolem,19.84,1144.0,0 days 00:54:19,0,0,0.0,21.9,42.5,134,131,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
704,Cycling,2014-08-05 17:06:00,Kolem Prahy,26.14,1601.0,0 days 01:21:31,0,0,0.0,19.2,197.5,125,167,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
705,Cycling,2014-07-20 12:13:00,T8 - Křivoklát,132.64,8109.0,0 days 06:50:46,0,0,0.0,19.4,55.0,1598,16,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
706,Cycling,2014-07-15 11:27:00,domů,6.26,406.0,0 days 00:19:48,0,0,0.0,19.0,29.0,40,20,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
707,Cycling,2014-07-15 07:36:00,do školy,6.12,352.0,0 days 00:16:40,0,0,0.0,22.0,34.4,16,49,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
708,Cycling,2014-07-14 14:45:00,domů,6.19,377.0,0 days 00:19:52,0,0,0.0,18.7,74.1,43,22,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
709,Cycling,2014-07-14 07:31:00,do školy,6.05,169.0,0 days 00:16:28,135,156,0.0,22.0,48.9,14,45,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
710,Cycling,2014-07-12 17:53:00,kudy tudy,50.03,3206.0,0 days 02:56:21,0,0,0.0,17.0,39.8,464,464,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
711,Cycling,2014-07-08 11:26:00,domů,5.99,377.0,0 days 00:20:50,0,0,0.0,17.2,30.8,53,28,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
712,Cycling,2014-07-07 08:18:00,do školy,6.08,348.0,0 days 00:17:52,0,0,0.0,20.4,31.9,16,50,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
713,Cycling,2014-06-19 16:02:00,domů,6.09,385.0,0 days 00:21:19,0,0,0.0,17.1,30.2,40,16,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
714,Cycling,2014-06-19 08:41:00,do školy,6.12,345.0,0 days 00:18:24,0,0,0.0,20.0,64.0,6,37,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
715,Cycling,2014-06-18 16:12:00,okolo Prahy,14.17,875.0,0 days 00:54:32,0,0,0.0,15.6,130.8,101,72,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
716,Cycling,2014-06-18 08:24:00,do školy,6.1,360.0,0 days 00:17:54,0,0,0.0,20.5,35.5,14,48,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
717,Cycling,2014-06-17 20:08:00,domů,6.0,364.0,0 days 00:18:21,0,0,0.0,19.6,57.1,47,28,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
718,Cycling,2014-06-17 08:07:00,do školy,6.16,359.0,0 days 00:16:56,0,0,0.0,21.8,104.7,7,36,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
719,Cycling,2014-06-16 16:01:00,domů,6.23,393.0,0 days 00:20:48,0,0,0.0,18.0,31.7,46,20,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
720,Cycling,2014-06-16 08:01:00,do školy,6.08,364.0,0 days 00:18:17,0,0,0.0,19.9,31.0,12,44,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
721,Cycling,2014-06-13 13:49:00,domů,6.1,398.0,0 days 00:20:16,0,0,0.0,18.0,29.4,45,25,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
722,Cycling,2014-06-13 06:50:00,do školy,6.15,389.0,0 days 00:19:49,0,0,0.0,18.6,30.5,12,46,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
723,Cycling,2014-06-10 20:53:00,Husinec,51.77,3057.0,0 days 02:21:12,0,0,0.0,22.0,50.7,409,413,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
724,Cycling,2014-06-03 15:07:00,domů,6.11,358.0,0 days 00:19:36,0,0,0.0,18.7,36.8,46,23,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
725,Cycling,2014-06-03 10:58:00,do školy,6.01,339.0,0 days 00:15:55,0,0,0.0,22.6,154.2,23,55,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
726,Cycling,2014-05-28 14:46:00,škola - NTK - Bažina,16.58,11.0,0 days 01:09:36,0,0,0.0,14.3,46.0,171,143,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
727,Cycling,2014-05-28 10:02:00,do školy,6.04,344.0,0 days 00:17:16,0,0,0.0,21.0,35.3,16,48,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
728,Cycling,2014-05-26 18:40:00,domů,6.12,398.0,0 days 00:19:49,0,0,0.0,18.5,29.5,44,21,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
729,Cycling,2014-05-26 09:08:00,do školy,6.05,340.0,0 days 00:17:05,0,0,0.0,21.3,39.6,17,51,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
730,Cycling,2014-05-25 22:38:00,Dědina - Bažina,16.54,97.0,0 days 00:45:00,0,0,0.0,22.1,36.2,0,31,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
731,Cycling,2014-05-25 11:04:00,Palackého - Karlštejn - Dědina,81.06,5237.0,0 days 04:16:51,0,0,0.0,18.9,36.4,496,336,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
732,Cycling,2014-05-25 10:34:00,na Palackého,7.27,423.0,0 days 00:21:27,0,0,0.0,20.3,34.5,29,63,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
733,Cycling,2014-05-23 12:25:00,domů,6.12,400.0,0 days 00:19:57,0,0,0.0,18.4,32.2,46,25,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
734,Cycling,2014-05-23 07:57:00,do školy,6.2,334.0,0 days 00:17:22,0,0,0.0,21.4,34.5,6,37,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
735,Cycling,2014-05-22 17:45:00,domů,3.5,215.0,0 days 00:10:50,0,0,0.0,19.4,35.0,14,44,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
736,Cycling,2014-05-22 14:31:00,do Riegrových sadů,3.44,254.0,0 days 00:18:53,0,0,0.0,10.9,50.6,71,13,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
737,Cycling,2014-05-22 09:36:00,do školy,6.11,359.0,0 days 00:18:21,0,0,0.0,20.0,35.9,13,47,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
738,Cycling,2014-05-21 14:57:00,domů,6.04,395.0,0 days 00:20:06,0,0,0.0,18.0,69.5,42,13,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
739,Cycling,2014-05-21 12:07:00,do školy,5.18,361.0,0 days 00:23:41,0,0,0.0,13.1,68.3,52,54,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
740,Cycling,2014-05-15 18:43:00,domů,6.07,382.0,0 days 00:18:52,0,0,0.0,19.3,30.6,44,22,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,198,237,unknown
741,Cycling,2014-05-15 12:44:00,do školy,6.03,373.0,0 days 00:17:51,0,0,0.0,20.3,86.5,14,46,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,197,236,unknown
742,Cycling,2014-05-15 00:18:00,domů,6.02,359.0,0 days 00:15:59,0,0,0.0,22.6,30.8,39,19,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,197,237,unknown
743,Cycling,2014-05-14 08:44:00,do školy,6.15,363.0,0 days 00:17:30,0,0,0.0,21.1,47.2,15,48,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,197,238,unknown
744,Cycling,2014-05-13 16:30:00,domů,6.35,374.0,0 days 00:19:26,0,0,0.0,19.6,32.0,46,20,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
745,Cycling,2014-05-13 08:56:00,do školy,6.16,349.0,0 days 00:17:20,0,0,0.0,21.3,33.5,9,43,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
746,Cycling,2014-05-12 17:36:00,domů,6.1,336.0,0 days 00:17:25,0,0,0.0,21.0,36.3,43,20,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
